song_id,song_name,year,ranking,artist_name,artist_position,artist_role,word_count,artist_genre,artist_genres,match_method
806,Dude,2004,85,Beenie Man,1,primary,892.0,dancehall,"['dancehall', 'reggae fusion', 'soca']",artist_name
807,Dude,2004,85,Ms. Thing,1,primary,892.0,-,[],artist_name
808,Dura,2018,93,Daddy Yankee,1,primary,450.0,latin,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",artist_name
809,Dynamite,2020,38,BTS,1,primary,577.0,k-pop,"['k-pop', 'k-pop boy group']",artist_name
810,Dynamite,2021,41,BTS,1,primary,577.0,k-pop,"['k-pop', 'k-pop boy group']",artist_name
811,Dynamite,2010,9,Taio Cruz,1,primary,395.0,dance pop,"['dance pop', 'edm', 'pop', 'pop rap']",artist_name
812,Dynamite,2011,44,Taio Cruz,1,primary,395.0,dance pop,"['dance pop', 'edm', 'pop', 'pop rap']",artist_name
813,Déjà Vu,2006,75,Beyoncé,1,primary,659.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
814,Déjà Vu,2006,75,Jay-Z,1,primary,659.0,dance pop,,lyrics_1.00
815,E.I.,2001,95,Nelly,1,primary,691.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",artist_name
816,E.T.,2011,4,Kanye West,1,primary,1668.0,chicago rap,"['chicago rap', 'hip hop', 'pop rap', 'rap']",artist_name
817,E.T.,2011,4,Katy Perry,1,primary,292.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
818,Earned It,2015,9,The Weeknd,1,primary,354.0,canadian contemporary r&b,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",artist_name
819,Eastside,2018,77,Benny Blanco,1,primary,499.0,dance pop,"['dance pop', 'edm', 'pop', 'tropical house']",artist_name
820,Eastside,2019,17,Benny Blanco,1,primary,499.0,dance pop,"['dance pop', 'edm', 'pop', 'tropical house']",artist_name
821,Eastside,2018,77,Halsey,1,primary,314.0,dance pop,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",artist_name
822,Eastside,2019,17,Halsey,1,primary,314.0,dance pop,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",artist_name
823,Eastside,2018,77,Khalid,1,primary,499.0,pop,['pop'],artist_name
824,Eastside,2019,17,Khalid,1,primary,499.0,pop,['pop'],artist_name
825,Easy on Me,2022,4,Adele,1,primary,218.0,british soul,"['british soul', 'pop', 'uk pop']",artist_name
826,Eenie Meenie,2010,89,Justin Bieber,1,primary,461.0,canadian pop,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
827,Eenie Meenie,2010,89,Sean Kingston,1,primary,461.0,dance pop,"['dance pop', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",artist_name
828,Efecto,2022,69,Bad Bunny,1,primary,258.0,reggaeton,"['reggaeton', 'trap latino']",artist_name
829,El Perdón,2015,96,Enrique Iglesias,1,primary,354.0,dance pop,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",artist_name
830,El Perdón,2015,96,Nicky Jam,1,primary,354.0,latin,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",artist_name
831,Elastic Heart,2015,52,Sia,1,primary,432.0,australian dance,"['australian dance', 'australian pop', 'pop']",artist_name
832,Ella Baila Sola,2023,26,Eslabon Armado,1,primary,137.0,reggaeton,,lyrics_0.62
833,Ella Baila Sola,2023,26,Peso Pluma,1,primary,137.0,reggaeton,,lyrics_0.62
834,Emotionally Scarred,2020,74,Lil Baby,1,primary,783.0,atl hip hop,"['atl hip hop', 'atl trap', 'rap', 'trap music']",artist_name
835,Empire State of Mind,2009,62,Alicia Keys,1,primary,799.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
836,Empire State of Mind,2010,21,Alicia Keys,1,primary,799.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
837,Empire State of Mind,2009,62,Jay-Z,1,primary,799.0,hip pop,,lyrics_1.00
838,Empire State of Mind,2010,21,Jay-Z,1,primary,799.0,hip pop,,lyrics_1.00
839,Enemy,2022,15,Imagine Dragons,1,primary,446.0,modern rock,"['modern rock', 'rock']",artist_name
840,Enemy,2022,15,JID,1,primary,355.0,,,artist_name
841,Envy Me,2019,59,Calboy,1,primary,415.0,chicago rap,"['chicago rap', 'rap', 'southern hip hop', 'trap music']",artist_name
842,Escape,2002,57,Enrique Iglesias,1,primary,455.0,dance pop,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",artist_name
843,Escapism,2023,48,070 Shake,1,primary,745.0,,,artist_name
844,Escapism,2023,48,Raye,1,primary,745.0,,,artist_name
845,Essence,2021,60,Justin Bieber,1,primary,493.0,canadian pop,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
846,Essence,2022,64,Justin Bieber,1,primary,493.0,canadian pop,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
847,Essence,2021,60,Tems,1,primary,472.0,afro dancehall,,lyrics_1.00
848,Essence,2022,64,Tems,1,primary,472.0,afro dancehall,,lyrics_1.00
849,Essence,2021,60,Wizkid,1,primary,472.0,afro dancehall,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",artist_name
850,Essence,2022,64,Wizkid,1,primary,472.0,afro dancehall,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",artist_name
851,Even If It Breaks Your Heart,2012,99,Eli Young Band,1,primary,251.0,contemporary country,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'outlaw country', 'texas country']",artist_name
852,Even Though I'm Leaving,2020,85,Luke Combs,1,primary,391.0,contemporary country,"['contemporary country', 'country road']",artist_name
853,Every Chance I Get,2021,59,DJ Khaled,1,primary,944.0,hip hop,"['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
854,Every Chance I Get,2021,59,Lil Baby,1,primary,944.0,atl hip hop,"['atl hip hop', 'atl trap', 'rap', 'trap music']",artist_name
855,Every Chance I Get,2021,59,Lil Durk,1,primary,944.0,chicago drill,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
856,Every Girl,2009,67,Young Money,1,primary,962.0,dirty south rap,"['dirty south rap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
857,Everybody Talks,2012,22,Neon Trees,1,primary,299.0,indie pop,"['indie pop', 'modern rock', 'neo mellow', 'pop', 'pop punk', 'pop rock', 'post-teen pop']",artist_name
858,Everyday We Lit,2017,95,PnB Rock,1,primary,607.0,pop,"['pop', 'pop rap', 'rap', 'trap music']",artist_name
859,Everyday We Lit,2017,95,YFN Lucci,1,primary,607.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
860,Everything I Love,2023,56,Morgan Wallen,1,primary,341.0,contemporary country,"['contemporary country', 'country road', 'deep talent show']",artist_name
861,Everything I Wanted,2020,18,Billie Eilish,1,primary,332.0,electropop,"['electropop', 'pop']",artist_name
862,Everything You Want,2000,5,Vertical Horizon,1,primary,370.0,neo mellow,"['neo mellow', 'pop rock', 'post-grunge']",artist_name
863,Everytime,2004,83,Britney Spears,1,primary,213.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
864,Everytime We Touch,2006,31,Cascada,1,primary,268.0,bubblegum dance,"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international']",artist_name
865,Ex's & Oh's,2015,73,Elle King,1,primary,380.0,pop rock,['pop rock'],artist_name
866,Ex's & Oh's,2016,63,Elle King,1,primary,380.0,pop rock,['pop rock'],artist_name
867,Exchange,2016,53,Bryson Tiller,1,primary,434.0,pop,"['pop', 'pop rap', 'rap', 'trap music']",artist_name
868,Excuse Me Miss,2003,54,Jay-Z,1,primary,856.0,,,artist_name
869,Eyes Closed,2023,64,Ed Sheeran,1,primary,445.0,pop,"['pop', 'uk pop']",artist_name
870,Eyes on You,2019,96,Chase Rice,1,primary,384.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",artist_name
871,F**K You (Forget You),2011,7,CeeLo Green,1,primary,1811.0,atl hip hop,['atl hip hop'],artist_name
872,Face Down,2007,52,The Red Jumpsuit Apparatus,1,primary,372.0,emo,"['emo', 'pop punk', 'pop rock', 'post-grunge', 'screamo']",artist_name
873,Faded,2000,66,Thrust,1,primary,662.0,,,artist_name
874,Faded,2000,66,soulDecision,1,primary,662.0,,,artist_name
875,Fake Love,2017,37,Drake,1,primary,496.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
876,Fall for You,2008,58,Secondhand Serenade,1,primary,307.0,neo mellow,"['neo mellow', 'neon pop punk', 'piano rock', 'pixie', 'pop punk', 'pop rock']",artist_name
877,Fall in Love,2022,54,Bailey Zimmerman,1,primary,429.0,,,artist_name
878,Fallin',2001,2,Alicia Keys,1,primary,245.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
879,Fallin' for You,2009,68,Colbie Caillat,1,primary,405.0,dance pop,"['dance pop', 'folk-pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",artist_name
880,Falling,2020,22,Trevor Daniel,1,primary,354.0,,,artist_name
881,Family Affair,2001,31,Mary J. Blige,1,primary,783.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
882,Family Affair,2002,17,Mary J. Blige,1,primary,783.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
883,Famous Friends,2021,69,Chris Young,1,primary,293.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
884,Famous Friends,2021,69,Kane Brown,1,primary,293.0,contemporary country,"['contemporary country', 'country road']",artist_name
885,Fancy,2014,4,Charli XCX,1,primary,554.0,candy pop,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",artist_name
886,Fancy,2014,4,Iggy Azalea,1,primary,554.0,australian hip hop,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
887,Fancy Like,2021,27,Walker Hayes,1,primary,439.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",artist_name
888,Fancy Like,2022,35,Walker Hayes,1,primary,439.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",artist_name
889,Far Away,2006,53,Nickelback,1,primary,308.0,alternative metal,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",artist_name
890,Far Away,2007,94,Nickelback,1,primary,308.0,alternative metal,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",artist_name
891,Fast Car,2023,8,Luke Combs,1,primary,524.0,contemporary country,"['contemporary country', 'country road']",artist_name
892,Favorite Song,2023,21,Toosii,1,primary,483.0,,,artist_name
893,Feel Good Inc.,2005,37,Gorillaz,1,primary,544.0,alternative hip hop,"['alternative hip hop', 'art pop']",artist_name
894,Feel Good Inc.,2006,97,Gorillaz,1,primary,544.0,alternative hip hop,"['alternative hip hop', 'art pop']",artist_name
895,Feel It Still,2017,45,Portugal. The Man,1,primary,357.0,indie pop,"['indie pop', 'modern rock']",artist_name
896,Feel It Still,2018,33,Portugal. The Man,1,primary,357.0,indie pop,"['indie pop', 'modern rock']",artist_name
897,Feel So Close,2012,42,Calvin Harris,1,primary,137.0,edm,"['edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",artist_name
898,Feel This Moment,2013,36,Christina Aguilera,1,primary,465.0,dance pop,"['dance pop', 'europop', 'pop', 'post-teen pop', 'uk pop']",artist_name
899,Feel This Moment,2013,36,Pitbull,1,primary,465.0,dance pop,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",artist_name
900,Feels,2017,74,Big Sean,1,primary,504.0,detroit hip hop,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
901,Feels,2017,74,Calvin Harris,1,primary,504.0,edm,"['edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",artist_name
902,Feels,2017,74,Katy Perry,1,primary,504.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
903,Feels,2017,74,Pharrell Williams,1,primary,504.0,pop,"['pop', 'pop rap']",artist_name
904,Feels Like Tonight,2008,95,Daughtry,1,primary,258.0,alternative metal,"['alternative metal', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge']",artist_name
905,Fefe,2018,31,6ix9ine,1,primary,553.0,emo rap,['emo rap'],artist_name
906,Fefe,2018,31,Murda Beatz,1,primary,553.0,canadian hip hop,['canadian hip hop'],artist_name
907,Fefe,2018,31,Nicki Minaj,1,primary,553.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
908,Felix Jaehn,2015,11,OMI,1,primary,304.0,dance pop,"['dance pop', 'tropical house']",artist_name
909,Fergalicious,2007,19,Fergie,1,primary,876.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
910,Fergalicious,2007,19,will.i.am,1,primary,876.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
911,Fiesta,2001,45,Jay-Z,1,primary,697.0,-,,lyrics_0.72
912,Fiesta,2001,45,R. Kelly,1,primary,569.0,-,[],artist_name
913,Fight Song,2015,20,Rachel Platten,1,primary,389.0,pop,"['pop', 'post-teen pop']",artist_name
914,Fighter,2003,79,Christina Aguilera,1,primary,598.0,dance pop,"['dance pop', 'europop', 'pop', 'post-teen pop', 'uk pop']",artist_name
915,Fill Me In,2001,37,Craig David,1,primary,545.0,british soul,"['british soul', 'dance pop', 'pop', 'tropical house', 'uk pop', 'urban contemporary']",artist_name
916,Find Your Love,2010,32,Drake,1,primary,318.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
917,Finesse,2018,14,Bruno Mars,1,primary,547.0,pop,"['pop', 'post-teen pop']",artist_name
918,Finesse,2018,14,Cardi B,1,primary,202.0,pop,"['pop', 'rap']",artist_name
919,Fingers Crossed,2022,75,Lauren Spencer-Smith,1,primary,338.0,,,artist_name
920,Fire Burning,2009,33,Sean Kingston,1,primary,531.0,dance pop,"['dance pop', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",artist_name
921,Fireflies,2009,60,Owl City,1,primary,366.0,pop,"['pop', 'pop rock', 'post-teen pop']",artist_name
922,Fireflies,2010,30,Owl City,1,primary,366.0,pop,"['pop', 'pop rock', 'post-teen pop']",artist_name
923,Firework,2011,3,Katy Perry,1,primary,395.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
924,First Class,2022,6,Jack Harlow,1,primary,491.0,,,artist_name
925,First Time,2007,86,Lifehouse,1,primary,312.0,alternative metal,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",artist_name
926,Flashing Lights,2008,90,Dwele,1,primary,363.0,neo r&b,"['neo r&b', 'neo soul', 'r&b', 'urban contemporary']",artist_name
927,Flashing Lights,2008,90,Kanye West,1,primary,363.0,chicago rap,"['chicago rap', 'hip hop', 'pop rap', 'rap']",artist_name
928,"Flex (Ooh, Ooh, Ooh)",2015,49,Rich Homie Quan,1,primary,562.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']",artist_name
929,Flower Shops,2022,96,Ernest,1,primary,265.0,contemporary country,,lyrics_1.00
930,Flower Shops,2022,96,Morgan Wallen,1,primary,265.0,contemporary country,"['contemporary country', 'country road', 'deep talent show']",artist_name
931,Flowers,2023,2,Miley Cyrus,1,primary,347.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
932,Fly Over States,2012,98,Jason Aldean,1,primary,248.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
933,Flying Without Wings,2003,88,Ruben Studdard,1,primary,263.0,gospel r&b,"['gospel r&b', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",artist_name
934,Follow Me,2001,19,Uncle Kracker,1,primary,391.0,contemporary country,"['contemporary country', 'country', 'country road', 'pop rock', 'post-grunge']",artist_name
935,Foolish,2002,2,Ashanti,1,primary,582.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",artist_name
936,For Free,2016,59,DJ Khaled,1,primary,492.0,hip hop,"['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
937,For Free,2016,59,Drake,1,primary,492.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
938,For You I Will (Confidence),2006,100,Teddy Geiger,1,primary,326.0,acoustic pop,"['acoustic pop', 'la pop', 'neo mellow', 'pop rock', 'transpop']",artist_name
939,For the First Time,2011,66,The Script,1,primary,434.0,celtic rock,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'uk pop', 'viral pop']",artist_name
940,For the Night,2020,49,DaBaby,1,primary,640.0,atl hip hop,,lyrics_1.00
941,For the Night,2021,32,DaBaby,1,primary,640.0,atl hip hop,,lyrics_1.00
942,For the Night,2020,49,Lil Baby,1,primary,640.0,atl hip hop,"['atl hip hop', 'atl trap', 'rap', 'trap music']",artist_name
943,For the Night,2021,32,Lil Baby,1,primary,640.0,atl hip hop,"['atl hip hop', 'atl trap', 'rap', 'trap music']",artist_name
944,For the Night,2020,49,Pop Smoke,1,primary,640.0,atl hip hop,,lyrics_1.00
945,For the Night,2021,32,Pop Smoke,1,primary,640.0,atl hip hop,,lyrics_1.00
946,Forever,2008,10,Chris Brown,1,primary,515.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
947,Forever,2009,88,Drake,1,primary,1115.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
948,Forever,2010,71,Drake,1,primary,1115.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
949,Forever,2009,88,Eminem,1,primary,346.0,detroit hip hop,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",artist_name
950,Forever,2010,71,Eminem,1,primary,346.0,detroit hip hop,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",artist_name
951,Forever,2009,88,Kanye West,1,primary,196.0,chicago rap,"['chicago rap', 'hip hop', 'pop rap', 'rap']",artist_name
952,Forever,2010,71,Kanye West,1,primary,196.0,chicago rap,"['chicago rap', 'hip hop', 'pop rap', 'rap']",artist_name
953,Forever,2009,88,Lil Wayne,1,primary,317.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
954,Forever,2010,71,Lil Wayne,1,primary,317.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
955,Forever After All,2021,18,Luke Combs,1,primary,324.0,contemporary country,"['contemporary country', 'country road']",artist_name
956,Forever and for Always,2003,57,Shania Twain,1,primary,419.0,canadian country,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn', 'dance pop']",artist_name
957,Forgot About Dre,2000,73,Dr. Dre,1,primary,950.0,g funk,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",artist_name
958,Forgot About Dre,2000,73,Eminem,1,primary,950.0,detroit hip hop,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",artist_name
959,FourFiveSeconds,2015,42,Kanye West,1,primary,320.0,chicago rap,"['chicago rap', 'hip hop', 'pop rap', 'rap']",artist_name
960,FourFiveSeconds,2015,42,Paul McCartney,1,primary,320.0,album rock,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",artist_name
