genre_1,genre_2,co_occurrence_count
new americana,roots worship,1
acoustic pop,fort worth indie,1
fort worth indie,indiecoustica,1
fort worth indie,neo mellow,1
fort worth indie,pop rock,1
acoustic pop,western mass indie,1
neo mellow,western mass indie,1
acoustic punk,alternative rock,1
acoustic punk,dance rock,1
acoustic punk,indie rock,1
acoustic punk,new wave,1
acoustic punk,pop rock,1
acoustic punk,rock,1
adult standards,symphonic rock,1
american folk revival,easy listening,1
american folk revival,lounge,1
american folk revival,vocal harmony group,1
easy listening,traditional folk,1
folk,vocal harmony group,1
folk rock,vocal harmony group,1
lounge,traditional folk,1
traditional folk,vocal harmony group,1
adult standards,contemporary post-bop,1
adult standards,hard bop,1
adult standards,jazz trio,1
bebop,jazz trio,1
big band,jazz trio,1
contemporary post-bop,jazz trio,1
cool jazz,jazz trio,1
hard bop,jazz trio,1
jazz,jazz trio,1
jazz trio,soul jazz,1
jazz trio,stride,1
jazz trio,swing,1
jazz trio,vocal jazz,1
adult standards,bolero,1
classic girl group,merseybeat,1
folk rock,rhythm and blues,1
adult standards,northern soul,1
bubblegum pop,northern soul,1
folk rock,northern soul,1
northern soul,rock-and-roll,1
northern soul,rockabilly,1
rhythm and blues,vocal harmony group,1
rock-and-roll,vocal harmony group,1
adult standards,native american,1
bubblegum pop,native american,1
classic uk pop,native american,1
native american,soft rock,1
african rock,african rock,1
african rock,south african alternative,1
african rock,south african hip hop,1
south african alternative,south african alternative,1
south african alternative,south african hip hop,1
south african hip hop,south african hip hop,1
afro dancehall,nigerian hip hop,1
afro dancehall,nigerian pop,1
afropop,nigerian hip hop,1
afropop,nigerian pop,1
azonto,nigerian hip hop,1
azonto,nigerian pop,1
nigerian hip hop,nigerian hip hop,1
nigerian hip hop,nigerian pop,1
nigerian pop,nigerian pop,1
afropop,indie jazz,1
classic soul,indie jazz,1
classic soul,world,1
funk,world,1
indie jazz,world,1
jazz funk,world,1
soul,world,1
new orleans funk,southern soul,1
afrobeat,neo soul,1
afrobeat,retro soul,1
classic soul,retro soul,1
neo soul,retro soul,1
retro soul,southern soul,1
afrobeat,ethio-jazz,1
afrobeat,instrumental funk,1
ethio-jazz,ethio-jazz,1
ethio-jazz,funk,1
ethio-jazz,instrumental funk,1
ethio-jazz,soul,1
afropop,art rock,1
afropop,avant-garde jazz,1
afropop,contemporary post-bop,1
afropop,experimental,1
afropop,fourth world,1
afropop,free jazz,1
afropop,jazz,1
afropop,spiritual jazz,1
art rock,avant-garde jazz,1
art rock,free jazz,1
art rock,spiritual jazz,1
contemporary post-bop,experimental,1
experimental,jazz,1
experimental,spiritual jazz,1
afropop,south african pop,1
south african pop,south african pop,1
alabama indie,art pop,1
alabama indie,freak folk,1
alabama indie,indie punk,1
alabama indie,indie rock,1
alabama indie,lo-fi,1
alabama indie,modern rock,1
alabama indie,noise pop,1
alabama indie,preverb,1
alabama metal,alternative metal,1
alabama metal,nu metal,1
alabama metal,post-grunge,1
alabama metal,rap rock,1
album rock,melodic thrash,1
album rock,rap metal,1
album rock,rap rock,1
old school thrash,rap metal,1
rap metal,speed metal,1
rap metal,thrash metal,1
alternative rock,southern rock,1
pop rock,southern rock,1
post-grunge,southern rock,1
alternative rock,glam metal,1
dance rock,metal,1
dance rock,post-grunge,1
glam metal,new wave,1
metal,new wave,1
new wave,post-grunge,1
album rock,art pop,1
art pop,mellow gold,1
art pop,soft rock,1
art pop,symphonic rock,1
permanent wave,symphonic rock,1
blues,soft rock,1
blues,jazz fusion,1
british blues,instrumental rock,1
british blues,jazz fusion,1
modern blues,symphonic rock,1
brill building pop,cosmic american,1
brill building pop,hard rock,1
brill building pop,heartland rock,1
brill building pop,symphonic rock,1
album rock,merseybeat,1
electric blues,merseybeat,1
hard rock,merseybeat,1
merseybeat,symphonic rock,1
classic uk pop,electric blues,1
classic uk pop,german rock,1
british blues,folk,1
country rock,progressive rock,1
electric blues,progressive rock,1
jam band,progressive rock,1
jam band,symphonic rock,1
blues-rock,jangle pop,1
classic rock,jangle pop,1
jangle pop,symphonic rock,1
country rock,glam rock,1
electric blues,glam rock,1
electric blues,power pop,1
electric blues,protopunk,1
album rock,uk americana,1
art rock,uk americana,1
blues-rock,uk americana,1
classic rock,uk americana,1
hard rock,uk americana,1
mellow gold,uk americana,1
progressive rock,uk americana,1
rock,uk americana,1
symphonic rock,uk americana,1
metal,symphonic rock,1
bow pop,folk rock,1
bow pop,glam rock,1
bow pop,hard rock,1
bow pop,heartland rock,1
bow pop,progressive rock,1
heartland rock,progressive rock,1
british invasion,dance rock,1
art rock,canadian metal,1
canadian metal,progressive rock,1
classic canadian rock,progressive rock,1
art rock,dutch prog,1
art rock,nederpop,1
canterbury scene,dutch prog,1
canterbury scene,nederpop,1
dutch prog,jazz fusion,1
dutch prog,psychedelic rock,1
jazz fusion,nederpop,1
neo-progressive,rock,1
album rock,philly soul,1
art rock,philly soul,1
classic rock,philly soul,1
classic uk pop,philly soul,1
country rock,philly soul,1
country rock,zolo,1
folk,philly soul,1
folk,zolo,1
folk rock,philly soul,1
mellow gold,philly soul,1
philly soul,power pop,1
philly soul,psychedelic rock,1
philly soul,rock,1
philly soul,roots rock,1
philly soul,singer-songwriter,1
philly soul,soft rock,1
philly soul,symphonic rock,1
philly soul,zolo,1
roots rock,zolo,1
dance rock,symphonic rock,1
glam rock,yacht rock,1
album rock,uk post-punk,1
classic rock,uk post-punk,1
classic uk pop,uk post-punk,1
glam rock,uk post-punk,1
mellow gold,uk post-punk,1
protopunk,uk post-punk,1
soft rock,uk post-punk,1
album rock,lilith,1
folk-pop,new romantic,1
lilith,new romantic,1
new romantic,roots rock,1
art rock,glam metal,1
glam metal,pop rock,1
glam metal,power pop,1
glam rock,heartland rock,1
album rock,experimental,1
album rock,experimental rock,1
experimental,instrumental rock,1
experimental rock,hard rock,1
experimental rock,instrumental rock,1
instrumental rock,protopunk,1
jazz fusion,protopunk,1
piano rock,progressive rock,1
pop rock,yacht rock,1
neo-progressive,soft rock,1
australian rock,hard rock,1
album rock,stoner rock,1
album rock,uk doom metal,1
birmingham metal,stoner rock,1
birmingham metal,uk doom metal,1
classic rock,stoner rock,1
classic rock,uk doom metal,1
hard rock,uk doom metal,1
metal,uk doom metal,1
rock,uk doom metal,1
birmingham metal,groove metal,1
album rock,texas blues,1
instrumental rock,texas blues,1
british blues,glam rock,1
classic canadian rock,cosmic american,1
classic canadian rock,jam band,1
cosmic american,heartland rock,1
blues-rock,new wave pop,1
album rock,native american,1
blues-rock,native american,1
classic rock,native american,1
hard rock,native american,1
native american,rock,1
native american,southern rock,1
album rock,swiss rock,1
blues-rock,swiss rock,1
classic rock,swiss rock,1
glam metal,swiss rock,1
hard rock,swiss rock,1
metal,swiss rock,1
rock,swiss rock,1
blues-rock,modern hard rock,1
british blues,glam metal,1
british blues,metal,1
canadian metal,soft rock,1
album rock,candy pop,1
album rock,girl group,1
candy pop,jangle pop,1
candy pop,mellow gold,1
girl group,jangle pop,1
girl group,permanent wave,1
girl group,power pop,1
girl group,rock,1
album rock,dutch rock,1
classic rock,dutch rock,1
dutch prog,dutch rock,1
dutch prog,rock,1
dutch rock,rock,1
nederpop,rock,1
piano rock,psychedelic rock,1
disco,jangle pop,1
europop,jangle pop,1
album rock,death metal,1
danish metal,death metal,1
danish metal,groove metal,1
danish metal,rock,1
danish metal,thrash metal,1
danish metal,glam metal,1
danish metal,melodic hard rock,1
melodic hard rock,metal,1
melodic hard rock,power metal,1
melodic hard rock,progressive metal,1
melodic hard rock,speed metal,1
album rock,funk metal,1
german hard rock,german rock,1
german metal,german rock,1
german rock,metal,1
german hard rock,neo classical metal,1
metal,modern hard rock,1
nwobhm,power metal,1
album rock,sacramento indie,1
glam metal,sacramento indie,1
hard rock,sacramento indie,1
metal,sacramento indie,1
instrumental rock,metal,1
instrumental rock,power metal,1
instrumental rock,speed metal,1
instrumental rock,swedish hard rock,1
metal,metal guitar,1
metal,shred,1
metal,swedish hard rock,1
metal guitar,power metal,1
metal guitar,rock,1
metal guitar,speed metal,1
metal guitar,swedish hard rock,1
neo classical metal,swedish hard rock,1
power metal,shred,1
power metal,swedish hard rock,1
progressive metal,swedish hard rock,1
rock,shred,1
shred,speed metal,1
shred,swedish hard rock,1
speed metal,swedish hard rock,1
album rock,philly indie,1
mellow gold,philly indie,1
philly indie,soft rock,1
albuquerque indie,alternative rock,1
albuquerque indie,garage rock,1
albuquerque indie,indietronica,1
albuquerque indie,pop rock,1
albuquerque indie,portland indie,1
garage rock,portland indie,1
indietronica,portland indie,1
pop rock,portland indie,1
albuquerque indie,baroque pop,1
alt-idol,alt-idol,1
alt-idol,comic metal,1
alt-idol,idol rock,1
alt-idol,j-metal,1
alt-idol,j-rock,1
alt-idol,kawaii metal,1
comic metal,idol rock,1
comic metal,j-metal,1
comic metal,j-rock,1
comic metal,kawaii metal,1
idol rock,idol rock,1
idol rock,j-metal,1
idol rock,j-rock,1
idol rock,kawaii metal,1
j-metal,j-rock,1
j-metal,kawaii metal,1
j-rock,kawaii metal,1
kawaii metal,kawaii metal,1
alternative country,dance rock,1
alternative country,garage rock,1
alternative country,new wave,1
alternative country,noise pop,1
alternative country,post-punk,1
alternative country,punk,1
anti-folk,punk,1
noise pop,roots rock,1
alternative country,britpop,1
boston rock,britpop,1
britpop,lilith,1
britpop,power pop,1
alternative country,austindie,1
anti-folk,austindie,1
austindie,lo-fi,1
austindie,melancholia,1
alternative country,chicago indie,1
chicago indie,rock,1
chicago indie,roots rock,1
alternative country,dallas indie,1
alternative rock,dallas indie,1
country rock,dallas indie,1
dallas indie,folk,1
dallas indie,indie folk,1
dallas indie,new americana,1
dallas indie,outlaw country,1
dallas indie,pop rock,1
dallas indie,power pop,1
dallas indie,roots rock,1
dallas indie,singer-songwriter,1
dallas indie,texas country,1
pop rock,texas country,1
alternative rock,deep new americana,1
deep new americana,jangle pop,1
deep new americana,lilith,1
deep new americana,power pop,1
jangle pop,texas country,1
jangle pop,traditional folk,1
mellow gold,stomp and holler,1
indie pop,jam band,1
indie rock,jam band,1
jam band,melancholia,1
jam band,modern rock,1
alternative country,western mass indie,1
heartland rock,indie rock,1
heartland rock,lo-fi,1
alternative country,art pop,1
anti-folk,canadian singer-songwriter,1
art pop,canadian singer-songwriter,1
canadian indie,new americana,1
canadian indie,roots rock,1
canadian indie,traditional folk,1
canadian singer-songwriter,chamber pop,1
canadian singer-songwriter,indie folk,1
canadian singer-songwriter,indie pop,1
canadian singer-songwriter,indie rock,1
canadian singer-songwriter,modern rock,1
canadian singer-songwriter,stomp and holler,1
folk,modern rock,1
indie pop,traditional folk,1
indie rock,traditional folk,1
modern rock,traditional folk,1
alternative country,athens indie,1
alternative country,bluegrass,1
alternative country,old-time,1
old-time,roots rock,1
old-time,stomp and holler,1
alternative country,tucson indie,1
chamber pop,tucson indie,1
folk-pop,tucson indie,1
freak folk,tucson indie,1
indie folk,tucson indie,1
roots rock,tucson indie,1
singer-songwriter,tucson indie,1
slow core,tucson indie,1
stomp and holler,tucson indie,1
tucson indie,tucson indie,1
alternative country,classic canadian rock,1
alternative country,toronto indie,1
classic canadian rock,folk-pop,1
classic canadian rock,lilith,1
classic canadian rock,melancholia,1
classic canadian rock,toronto indie,1
country rock,toronto indie,1
folk,toronto indie,1
folk rock,toronto indie,1
lilith,toronto indie,1
melancholia,toronto indie,1
roots rock,toronto indie,1
alternative country,southern rock,1
indie folk,southern rock,1
new americana,southern rock,1
southern rock,stomp and holler,1
southern rock,texas country,1
alternative country,cowpunk,1
cowpunk,power pop,1
alternative country,rhode island indie,1
deep new americana,rhode island indie,1
folk-pop,rhode island indie,1
indie pop,rhode island indie,1
rhode island indie,roots rock,1
deep new americana,portland indie,1
portland indie,roots rock,1
alternative country,modern blues rock,1
alternative country,south carolina indie,1
deep new americana,south carolina indie,1
folk-pop,south carolina indie,1
indie folk,south carolina indie,1
modern blues rock,south carolina indie,1
new americana,south carolina indie,1
roots rock,south carolina indie,1
south carolina indie,stomp and holler,1
deep new americana,modern southern rock,1
deep new americana,red dirt,1
alternative country,north carolina indie,1
indie pop,progressive bluegrass,1
north carolina indie,pop rock,1
north carolina indie,progressive bluegrass,1
pop rock,progressive bluegrass,1
alternative dance,alternative r&b,1
alternative dance,neo soul,1
alternative r&b,dance-punk,1
alternative r&b,downtempo,1
alternative r&b,electronic,1
alternative r&b,gothenburg indie,1
alternative r&b,new rave,1
alternative r&b,swedish electropop,1
alternative r&b,swedish synthpop,1
art pop,downtempo,1
art pop,neo soul,1
chillwave,gothenburg indie,1
chillwave,neo soul,1
chillwave,swedish electropop,1
chillwave,swedish synthpop,1
dance-punk,downtempo,1
dance-punk,neo soul,1
downtempo,gothenburg indie,1
downtempo,indie pop,1
downtempo,neo soul,1
downtempo,swedish electropop,1
downtempo,swedish synthpop,1
electronic,neo soul,1
gothenburg indie,neo soul,1
indie pop,neo soul,1
indietronica,neo soul,1
neo soul,new rave,1
neo soul,swedish electropop,1
neo soul,swedish synthpop,1
neo soul,trip hop,1
alternative dance,athens indie,1
alternative dance,e6fi,1
alternative rock,athens indie,1
alternative rock,e6fi,1
anti-folk,athens indie,1
anti-folk,e6fi,1
art pop,athens indie,1
art pop,e6fi,1
athens indie,baroque pop,1
athens indie,chamber pop,1
athens indie,dance-punk,1
athens indie,e6fi,1
athens indie,folk-pop,1
athens indie,freak folk,1
athens indie,indie folk,1
athens indie,indie pop,1
athens indie,indie rock,1
athens indie,indietronica,1
athens indie,lo-fi,1
athens indie,modern rock,1
athens indie,new rave,1
athens indie,noise pop,1
athens indie,stomp and holler,1
baroque pop,e6fi,1
chamber pop,e6fi,1
dance-punk,e6fi,1
e6fi,e6fi,1
e6fi,folk-pop,1
e6fi,freak folk,1
e6fi,indie folk,1
e6fi,indie pop,1
e6fi,indie rock,1
e6fi,indietronica,1
e6fi,lo-fi,1
e6fi,modern rock,1
e6fi,new rave,1
e6fi,noise pop,1
e6fi,stomp and holler,1
alternative dance,art rock,1
alternative dance,dance rock,1
alternative dance,experimental,1
alternative dance,fourth world,1
alternative dance,post-punk,1
art rock,new rave,1
chamber psych,experimental,1
chamber psych,fourth world,1
dance rock,experimental pop,1
dance rock,neo-psychedelic,1
dance rock,new rave,1
dance-punk,fourth world,1
dream pop,fourth world,1
electronic,experimental rock,1
electronic,folk-pop,1
electronic,freak folk,1
electronic,lo-fi,1
electronic,neo-psychedelic,1
electronic,noise pop,1
electronic,singer-songwriter,1
electronic,slow core,1
experimental,folk-pop,1
experimental,indie pop,1
